publishedAt,authorDisplayName,textDisplay,likeCount,merk,Sentiment
2024-12-14T14:50:58Z,@ubisolim6515,"Kalau punya garasi gede dan punya uang lebih mending ambil binguo kalau suka yang garansi seumur hidup, kalau ga mau garansi seumur hidup bisa pilih BYD atto atau dolphin",3,wuling,Netral
2025-01-14T13:28:47Z,@NuansaKucing,bener inii 👍,1,wuling,Positif
2024-11-20T23:58:04Z,@ekawidjaja1,Niat belinya apa sih? Jika kami karena masalah ganjil genap sudah beres.  Kalau mau nyaman total.beli merk merk mahal. yang Rp nya M..lalu komentarilah.,3,wuling,Netral
2025-01-14T13:31:47Z,@NuansaKucing,"emg gblh ya mengomentari mobil sndiri? share pendapt pribadi. apa memang kalo review mobil harus di positifnya aja dibahas? niat saya beli mobil ini? buat opresional saya. saya buat video ini jg pengalaman saya. sampai detik ini jg saya pake mobil ini, kenapa memangnya dengan pendapat saya?",3,wuling,Netral
2024-11-17T03:26:29Z,@Anarki10,"mobil ini cocok untuk pengganti motor buat orang yang ga bisa naik motor/sudah punya mobil SUV/Family car lain, untuk ke tempat2 yang gangnya sempit dan parkirnya susah<br>cocok untuk mobil 1-2 orang, dan ga cocok sebagai mobil keluarga (bisa aja kalo di paksakan, cuma kurang enak)<br>kalo belum punya mobil sebenarnya banyak pilihan lain di range harga tersebut, hanya saja bukan electric",11,wuling,Netral
2025-01-07T03:59:23Z,@stayonjakarta9193,1 air ev : 20 motor.<br>Mending jadi juragan motor 😂,1,wuling,Netral
2025-01-08T00:31:59Z,@Anarki10,@ buat rental resikonya mati sekarang wkwkwk,0,wuling,Negatif
2025-01-16T10:30:24Z,@debyrosalina2761,"Bisa jd mobil keluarga kalau anaknya masih balita, maksimal 2 anak 😁",0,wuling,Netral
2024-11-15T17:17:18Z,@papoylana4944,Bagus ni saya suka reviewer gini jujur ga neko2 to the point bagus2 engga2 gak kayak youtuber sebelah dah beli bangga2in gak jelas,4,wuling,Positif
2024-11-08T10:45:19Z,@Ditoaditz,Mau ngmbil ragu2 karena gda fast charging nya,0,wuling,Negatif
2024-12-03T08:51:45Z,@benjinero3207,Ada fast chargernya om yang 16 ampere khusus long range. Yang std/lite dpt standard charger 6 ampere. Semua AC charging yach,0,wuling,Netral
2024-11-02T23:39:54Z,@retsuhyde,Singkat jelas padat 😁,6,wuling,Netral
2024-10-29T10:26:52Z,@ekokusumo4583,Mobil ini cocok buat ibu2 antar anak ke sekolah dan belanja disekitar komplek,17,wuling,Netral
2025-02-13T14:52:52Z,@windaauliani2961,Betul,0,wuling,Netral
2024-10-29T01:24:14Z,@consciousplanet8887,ingin murah ingin semua fasilitas mobil yang lebih mahal,2,wuling,Negatif
2024-10-29T00:10:19Z,@muhammadM-v7x,Review jujur dan on point,4,wuling,Positif
2024-10-28T10:22:21Z,@theforge4591,"situ 180 cm, gimana yang dibawah itu. ga umum tingginya apa sarkasme ini😅",0,wuling,Netral
2024-10-25T04:16:42Z,@zainalarifinjogja8993,review yang bagus dan bermanfaat. Bang kalo sudah 30% apakah memang tidak bisa digunakan lagi sampai sisa 10% atau 15% ?,3,wuling,Netral
2025-01-06T15:42:31Z,@dri1811ya,"Klo gue nangkep nya yang diomongin bapake, kalo batere udah &lt;30% indicator range nya udah ga bisa di percaya, bisa2 langsung mogok semau nya dia",0,wuling,Negatif
2024-10-19T17:55:32Z,@kusbian6577,Sebelumnya tes drive dlu ga bang,1,wuling,Netral
2024-12-05T16:12:09Z,@NuansaKucing,iyaaa test drive. awal2 test enak dan seneng pasti kan,0,wuling,Positif
2025-02-25T03:54:36Z,@davids13th,@@NuansaKucing waktu test drive bareng sama istri?,0,wuling,Netral
2024-10-13T12:18:44Z,@irabartolomeus477,Buset ini jujur banget hehehe,4,wuling,Positif
2024-10-08T09:31:27Z,@atobalong5816,Hill start assist nya ada kok. Sy sudah pakai air ev lite 200km selama 10 bulan,4,wuling,Netral
2024-09-28T16:23:35Z,@hnrrazr2705,"Klo transmisi model dial begitu aman gak, klo gak sengaja diputer saat jalan? Apalagi klo punya anak2 kecil begitu.",1,wuling,Netral
2024-12-03T08:46:50Z,@benjinero3207,"Aman, karena injak rem dulu baru bisa pindah gigi. Klo diputar2 aja bisa tapi gak ada efeknya😄",1,wuling,Netral
2024-09-28T00:23:38Z,@danafina,HSA adl fitur penting 😢 tapi ga ada 😮,1,wuling,Negatif
2024-09-23T03:37:55Z,@b.f.rchannel1997,Di Kalimantan selatan sini banyak yang dijual lagi,2,wuling,Netral
2024-11-07T13:53:00Z,@budidarmawan3956,"Info bagus. sebab memang untuk saat ini mobil ev hanya cocok untuk Jakarta yang ada ganjil/genap, macet dan jalan yang panjang.",0,wuling,Netral
2025-01-18T15:26:40Z,@HokiBanget-q6c,Harga brp bang disana?,0,wuling,Netral
2025-01-21T02:18:34Z,@hafidhadhiet,denger2 karena di luar pulau jawa sparepartnya susah ya?,0,wuling,Netral
2024-09-23T01:13:32Z,@lestguna1176,"Karang muncul lite 300km om, pengguna lite lama gimana ini apakah bisa di upgrade baterainya? Wkwkwk",1,wuling,Netral
2024-09-23T02:54:59Z,@NuansaKucing,Iyaaaa belum rejeki 😭😭<br>Minta tuker bisa kali yak wkwkwkwk,0,wuling,Netral
2024-09-22T06:43:34Z,@orionlangit9555,"Thanks sharing nya...mau tanya apa Air EV di Jakarta siang terik , AC dingin kah ? Jika tunggu di mobil parkiran . Sy sering tunggu jemput anak sekolah setiap hari ..😊",6,wuling,Netral
2024-10-15T11:40:50Z,@aloysiusbram1506,Dingin banget om,0,wuling,Netral
2024-11-05T12:41:30Z,@jimmylee6659,mobil ev semua dingin karena apa...mobil BBM mesin nya yang bikin tambah panas kabin makanya kadang ac kebanting pas cuaca panas...,2,wuling,Netral
2024-11-05T12:45:32Z,@orionlangit9555,@@aloysiusbram1506 terima kasih info nya,0,wuling,Netral
2024-11-05T12:45:52Z,@orionlangit9555,@@jimmylee6659 terima kasih info nya,0,wuling,Netral
2024-11-08T10:02:49Z,@belalangmerah82,"Jangan lupa pakein kaca film yang bagus buat nangkal panas, memang mahal tapi worthed bgt loh",1,wuling,Netral
2024-09-21T22:24:27Z,@ringoooringooo2190,"lumayan buat pengganti motor, menghindari begal....",9,wuling,Netral
2024-11-17T03:20:30Z,@Anarki10,"buat ngindarin begal motor oke ni, karena ga bisa bergantung nyawa sama pol.. Yang tau tau saja",1,wuling,Netral
2024-09-21T12:45:15Z,@DanangWidiyana,"Ini mah bukan kekurangan besar, cuma ekspektasimu aja yang berlebihan. Yakali mobil listrik murah mintanya banyak banget. Perkara seatbelt dileher aja dimasalahin. Itu badanmu yang terlalu tinggi dan besar",2,wuling,Netral
2024-09-25T07:06:29Z,@ntznbgzt,"intinya sih gini, di indonesia, jika mobil bensin untuk cari kenyamanan dan fasilitas &quot;standar&quot; itu di mobil2 level harga 300-400, baru  enak/worth. Sedangkan mobil listrik kalau mau enak nyaman ya masih di level harga 700an. Di harga 700 itu pun itungannya bukan luxury car jatuhnya, ioniq5  jauh ga lebih mewah dibanding mobil2 di harga yang sama.  teknologi baterai masih new technology, masih baru, wajar teknologi baru itu mahal. karena ekosistemnya belum stabil, supply demand nya, belum ditambah geopolitik segala urusan harga bahan baku.<br><br>kalau di negara2 income tinggi, macem singapore korea jepang dll itu incomenya udah 7-8 kali lipat indonesia, ioniq5 ga mahal2 amat, middle itungannya. Ga heran ioniq5 di luar itu dibilang worth bahkan termasuk murah di segmen mobil listrik, karena memang &quot;power to buy&quot; nya match, klop, income nya gede. <br>Jadi ya kadang ngerasa airev itu &quot;kok cuma gini doang&quot; ya memang, ga bisa ekspektasi tinggi untuk mobil listrik di harga paling bawah. Baterainya aja udah hampir setengah harga produksi kayaknya tuh. Masalahnya GDP percapita kita yang cuma USD 4700-4900 an. Jadi jika ada pabrikan yang ngisi mobil listrik di level harga 190-300jutaan, ya itu patut diapresiasi, karena memang marketnya di level segitu. <br><br>Dan jangan berharap akan setara bagusnya dengan mobil bensin di harga yang sama, pasti selalu lebih rendah sedikit. Logikanya 190jt air ev lite udah bisa dapet sigra, calya, atau wuling formo yang lebih besar. <br>Ya tinggal pilih, mau yang efisiensi tinggi mengorbankan sedikit kenyamanan, atau harga sama dengan sedikit repot service, isi bensin tapi dapet luasan yang gede. Kalau mobilitasnya tinggi, mobil listrik cocok, karena cost per km akan jauh lebih rendah. Apalagi di kemacetan. Kalau mobilitasnya sangat rendah, mobil kepakai cuma 1-2 kali dalam seminggu, mungkin masih efisien mobil bensin, karena ya jarang dipakai. cost per km juga itungannya rendah. Mobil listrik cocok JIKA rolling terus, apalagi sehari diatas 50-60km. bakal berasa efisiensinya. Mau fiturnya gimana kek, ra urus. karena kita disini ngomongin efisiensi, bukan fitur dan kemewahan. Di level harga segini ga layak ngomongin kemewahan.",2,wuling,Netral
2024-10-29T00:11:28Z,@muhammadM-v7x,memang kekurangan sih. Ini kan buat edukasi yang mau beli dan belum tau aja,0,wuling,Netral
2024-12-22T12:07:25Z,@lucasafandi7470,"​@@ntznbgztWuling Cloud EV, MG 4, MG Zs, Vinfast e34, BYD M6 standart range. Semua mobil listrik ini di bawah 400 juta dan nyaman banget kok cocok untuk ke luar kota jadi gak harus yang 700 an untuk mobil listrik.",0,wuling,Netral
2024-09-21T02:42:54Z,@jonnhardy,"Justru klo sopirnya pendek, malah kena leher, klo tinggi masih ketolong kena dada",9,wuling,Netral
2024-09-20T23:48:19Z,@kertasinema,Wkwkwkwk muncung lu bang 😂😂,0,wuling,Negatif
2024-09-11T11:22:41Z,@Bikinasikajadeh,"Mas nya kurang smart penjelasan nya 😂 <br><br>Pasar mobil ini tuh buat orang2:<br><br>1. Kerja di jakarta rumah di bogor, cibubur, cileungsi, alam sutra, bsd, karawaci, cocok pake mobil ini karena murah. <br><br>2. Rumah di jakarta, bebas ganjil genap, kesana kemari, plus irit bensin. <br><br>3. Ngapain jauh2 pake mobil ini, udah jelas bentuk nya kecil gini, cuma buat mobilitas aja woy",8,wuling,Netral
2024-09-15T05:04:06Z,@NuansaKucing,"Oh maap om, soalnya sebelum beli mobil ini memang nonton di youtube ada tuh yang review di youtube dibawa dr jakarta ke puncak, jakarta bogor, tangerang bandung, sampai juga ada buat mudik. Maap suhu siap salah.",1,wuling,Netral
2024-09-21T12:46:02Z,@DanangWidiyana,"Agree, kirain kekurangannya apaan ternyata cuma minor",1,wuling,Netral
2025-01-05T16:42:12Z,@panggihaprillyanto1913,di leher itu sangat gk nyaman kadang malah bikin iritasi.speaker sebelah juga gak nyaman...yang lainnya saya rasa masih ok buat city car.,2,wuling,Negatif
2024-09-03T15:12:37Z,@alvianojuliantara1503,"Di rem saat posisi D saat tanjanak otomatis dia nahan om,di gas jg nanjak gaperlu handbreak",6,wuling,Netral
2024-09-15T05:05:13Z,@NuansaKucing,Kemarin sempet nyoba pas lampu merah mundur loh om. Apa kelamaan kah?? Mungkin perlu w coba lagi. Makasih infonya,1,wuling,Netral
2024-09-02T01:19:50Z,@ianpoenya4072,Apa untuk ngecas listrik rumah minimal harus 3300 min?,1,wuling,Netral
2024-08-31T11:44:47Z,@carkawalakhatulistiwa,Lagi menunggu byd bikin pabrik Batrai dan mobil di Indonesia.,3,wuling,Netral
2025-02-06T08:45:14Z,@deniarifiyanto3862,kenapa nungguin byd bikin pabik om... biasa yang ditungguin mobilnya setelah SPK😀,0,wuling,Netral
2024-08-29T00:25:00Z,@sakti0707,bagaimana dengan harga jual kembali,0,wuling,Netral
2025-01-21T02:19:45Z,@hafidhadhiet,jatoh. mobil listrik itu pake sampai rusak. kalo ada rencana jual lagi mending beli mobil ICE,0,wuling,Negatif
2024-08-27T14:22:58Z,@irfankristianto5616,Info info yang butuh mobil wuling😊,0,wuling,Netral
2024-08-26T18:05:30Z,@karuniaindah6845,Sekarang malah air ev lite dpt upgrade baterai ke 300 km.. 😂😂 free,0,wuling,Netral
2024-09-02T03:52:14Z,@ALS8804,maksudnya?,0,wuling,Netral
2025-01-06T17:03:54Z,@hilmansb8334,"​@@ALS8804mungkin maksudnya sekarang sudah tersedia battery dengan bentuk dan besar yang sama namun daya lebih besar kapasitas/kekuatannya, sehingga lebih tahan lama atau bisa menambah jarak tempuh misal dari 200 km menjadi 300 km",0,wuling,Netral
2024-08-21T05:11:51Z,@endeng396,Lu gak bakal banyak komplain kalo lu gak jadiin mobil ini mobil utama. Intinya air ev ini bukan opsi mobil utama,0,wuling,Negatif
2024-08-30T07:07:16Z,@dedikpurwanto9842,Betul...Air Ev itu ibarat beli mobil pendamping nya mobil utama.<br><br>Kalau buat mobil tempur 1-1 nya...ga recomended banget.,0,wuling,Negatif
2024-08-15T01:26:24Z,@yunanda,"Wah,soal speaker baru tau cuma kanan doang,asli. Beneran itu ? 😅",3,wuling,Netral
2024-08-15T04:48:31Z,@boris.oei8,@@yunanda iya lite speaker hanya 1 di kanan..,1,wuling,Netral
2024-08-22T13:45:45Z,@Antifa850,Beli yang mahal,0,wuling,Negatif
2024-08-30T05:34:14Z,@myrickybudi6890,Ini bener2 nyiksa... gak ada obat 😂,0,wuling,Negatif
2025-01-05T05:05:39Z,@anakostan,waduh.. mengganggu banget sih kalau kanan doang..,0,wuling,Negatif
2024-08-13T12:01:59Z,@latasyaasinarta1348,eh ada si cantik pinky! ❤️🤗,0,wuling,Netral
2024-08-12T09:55:59Z,@boris.oei8,"Sharing juga..<br>Untuk hill start assist sebetulnya ada, mmemang terasa mundur sedikit tapi setelah itu di hill start asist nyala selama 3detikan.<br>Saya juga pemakai air ev lite 3 bulan KM 3800an, awal awal mmemang terasa aneh pakai air ev, terasa mungkin agak capek, tapi lama lama terbiasa.<br>Suspensinya nyaman. Kalau hajar polisi tidurnya pelan.<br>Kalau di tol kecepatan diatas 80kpj, mobil terasa agak kurang stabil.<br>Dan kebetulan unit saya dari 1minggu setelah di kirim, remnya bunyi saat di injak, biasanya karena kotor, lupa saat servis pertama mau cek.<br>Jok standartnya mudah kotor, tapi kebetulan saya lebih suka jok ori ketimbang sudah di cover.<br>Chargenya lama, karena portable charge daya yang masuk sekitar 1600watt, tidak sampai 2.2kw.. padahal listrik di rumah 5.5kw<br>Overall dari segala kekurangannya, terbayar dari iritnya, seneng setir mobil kecil, gampang nyelip2 dan lewat jalan sempit.",34,wuling,Netral
2024-08-12T13:08:50Z,@FeroChandra,Charge nya kalau di rumah bisa sampai 1.8 kw. Itu kalau listrik nya di pisah ya. Soalnya aku ajuin pasang meteran baru.<br>Kalau di spklu dia bs mentok 2kw,1,wuling,Netral
2024-08-12T13:25:06Z,@boris.oei8,"@@FeroChandra oh kalau di rumah saya 1.6kw, daya di rumah 5.5kw.. kalau kepakai dengan rumah total hanya 3kw.. jadi masih sisa banyak.. tapi entah kenapa hanya segitu yang masuk.",1,wuling,Netral
2024-08-12T13:30:15Z,@FeroChandra,@@boris.oei8sudah di cek pakai bardi socket ? Disana akan kelihatan real nya,0,wuling,Netral
2024-08-15T01:53:44Z,@rezaagatha4332,"halo om saya br spk air ev lite, hill start assist emg ada? kok saya tes langsung glosor ya..<br><br>trus saya mau pasang meteran baru khusus buat charge, apakah lbh bagus?",1,wuling,Netral
2024-08-15T02:10:54Z,@FeroChandra, ada rem dulu benar2 berhenti lalu lepas dia ada. Dugaan saya itu di tahan sama mesin selama 5 detikan. <br>Meteran baru bagus kok jadi ga bebankan ke rumahan dan lebih bisa di ukur.<br>Hanya pasang nya report bgt. Panjang cerita. Sampai 5x aku follow up ke pln. <br>Hanya kena 2 jt karena subsidi. <br>Sekalian persiapan aja buat next ev kalau sudah ada changer yang fast,2,wuling,Netral
2024-08-12T02:51:29Z,@chriswanwinata4801,"mobil listrik baterainya mahal, jadi kalo harganya setara lgcc ice, ya kualitas/kenyamanannya di bawah mobil ice. Saya sih puas banget sama mobil ini dengan segala keterbatasannya.",0,wuling,Netral
2024-08-12T04:31:57Z,@NuansaKucing,"@@chriswanwinata4801 mantap, ya balik lagi ke standar kenyamanan masing-masing yaaa 😊",0,wuling,Netral
2024-08-12T23:21:53Z,@sieghart132,"Ga mesti ya, saya pake BYD Atto 3 tapi kenyamanannya setara mobil yang harganya 2x lipat.<br>Wuling aja yang jualnya kemahalan, harusnya Air EV ini harganya 100jtan 😂😂😂",0,wuling,Positif
2024-08-13T13:56:24Z,@Marcel-v1b,"Harga yang ini memang 188 juta kak,yang paling mahal baru jauh beda",0,wuling,Netral
2024-08-20T05:36:07Z,@jajd9,"anda enak di Jakarta yang  mobil merk baru launching, jd aftersale byd terjamin, lah di kota yang belum ada byd, beli byd kl ada apa apa ribet..",0,wuling,Negatif
2024-08-12T02:46:45Z,@chriswanwinata4801,kalau bajunya berkerah akan lebih nyaman saat pakai seat belt. kalau ketemu poldur kecepatan harus dikurangi s/d 15km perjam biar ga kebanting dan kepentok baterai karena mobil ini ceper,9,wuling,Netral
2024-08-12T04:32:48Z,@NuansaKucing,"@@chriswanwinata4801 wah thank you ya buat sarannya, mungkin nanti akan di coba pakai baju berkerah hehe",0,wuling,Netral
2025-04-19T18:41:31Z,@tathaum8220,Ikut sharing. Kebetulan orang tua saya punya mobil Datsun Go+ 2015 yang seatbelt-nya juga kurang enak/pendek/kaku. Saya akalin pake seatbelt extender beli di olshop 60ribuan jadi agak lebih nyaman. 🙏🏻😁👍🏻,0,wuling,Netral
2025-06-19T13:01:56Z,@AntonYDN-bx7tg,Moblis dibawah 100 juta apa saja ya Om? Mungkin di sini bisa dapat pengetahuan yang lebih luas ya Om,0,wuling,Netral
2025-06-06T13:42:51Z,@ekasulistyo2428,"Insya Allah buat istri saya nanti😊, saya pake Mobilio aja",0,wuling,Netral
2025-05-10T21:53:40Z,@RifalSaputra-pt4ej,"Kalo untuk cas di rumah , daya listrik harus brapa ya",0,wuling,Netral
2025-04-28T11:23:55Z,@RadenSolehalfarizky,DP ya brp ya Wuling ini,1,wuling,Netral
2025-04-21T11:35:10Z,@sobatudud7812,Enak buat ngurir,0,wuling,Positif
2025-04-20T06:14:53Z,@muizudin2529,Di shopee cuma 30juta,0,wuling,Netral
2025-04-19T13:58:57Z,@milkaajh5400,"Gatau deh kenapa kalau lihat mobil ini imut dan lucuuu gitu , geli hati kalau lihat dia laju",0,wuling,Positif
2025-03-20T15:27:53Z,@RifkiAhmad-j7s,"300san jt buat beli mobil kodok seperti gtu 😢,",1,wuling,Negatif
2025-03-17T04:50:10Z,@nengobie7005,"Org beli air ev ini org yang iseng,dia udh punya mobil lain. 300 jutaan buat kaum mendang mending malah beli inova aja dah",0,wuling,Negatif
2025-05-28T18:19:08Z,@ahmadsik,Hemat tapi. Gw punya forang tuaner gr boros bensin. Apalagi cuma pp kampus rumah pake forang tuaner jarak 60km kek orang bego kalo macet sebulan abis bensin 2 juta. Pake ev cuma 300 an ribu,0,wuling,Negatif
2025-05-29T18:35:20Z,@kitanacreativeproject875,​@@ahmadsiksbulan 300 rb ya?,0,wuling,Netral
2025-03-15T04:56:02Z,@SamsungA04e-dp7kj,AB 1290 ¥,0,wuling,Netral
2025-02-21T00:30:15Z,@topikRohmana-x6j,Mantap bung!,0,wuling,Positif
2025-02-20T11:27:07Z,@yusanwar6319,tk kira 50 jutaaan,1,wuling,Netral
2025-02-15T04:59:59Z,@AhdiatSuryanandika,Masya Allah amin ya rabbal Al-Amin ya allah SWT,0,wuling,Netral
2025-02-04T14:25:34Z,@samnoor4292,"Apanya murah om, mending beli mobil honda brio",0,wuling,Negatif
2025-02-11T02:20:39Z,@mieru.i,Definisiin dong murah itu apa?,0,wuling,Netral
2025-01-21T23:47:35Z,@hendrawijaya7987,Udah miskin dihina2 pulak... Gak ad lagi harga dirinya lagi rakyat miskin.. Kenapa di setiap tabung gas melon ada sablonan &quot;untuk rakyat miskin&quot; Sedangkan di mobil listrik yang lebih banyak subsidinya kagak ad sablonan &quot;untuk rakyat miskin&quot; Ak jdi bingung ges... 😅😅,0,wuling,Negatif
2025-01-13T12:51:35Z,@emilestari5602,Kalau ngecas dirumah harus berapa kwh pak,0,wuling,Netral
2025-01-27T02:35:34Z,@serbasemua7803,minimal 2200 untuk pengecasannya,0,wuling,Netral
2025-01-01T23:53:04Z,@asepman2794,Klo punya mobil ginian harus berapa kwh listrik nya. Takutnya pas dicolok ke rumah mati lampu ngejeplak gak kuat,0,wuling,Netral
2025-01-27T02:36:06Z,@serbasemua7803,minimal 2200 kwh buat ngecasnya aja.,0,wuling,Netral
2024-12-16T12:04:14Z,@GNClass17,GEMOYYY BENER INI MOBIL WULING AIR EV❤😍☺🤗🤏,0,wuling,Positif
2024-11-23T13:57:35Z,@sunulee3555,Mobil yang repot... Malah seperti mobil jadul... Jarang ada pom bensin... Kalau punya nya ini doang lalu mau ke jakarta harus nginep dulu isi batery... Ini cocok buat ibu ibu kepasar aja...,0,wuling,Negatif
2025-05-29T18:37:28Z,@kitanacreativeproject875,Ga kepasar.. bisa 300 km..lbih layak buat harian kerja sendiri,0,wuling,Netral
